name,bits,pixels,bpp,y_bpp,z_bpp,mse,psnr(dB),ms-ssim,enc_time(s),dec_time(s),y_enc(ms),y_dec(ms),z_enc(ms),z_dec(ms),param(ms)
"-0.28360998131250864,1.0882708585247933,-10.147301308123556,-8.775420468286237.png",6944.0,393216,0.0176595052083333,0.0140787760416666,0.0035807291666666,24.960814114456294,34.158216148074416,0.9030158519744872,3.1397814750671387,3.3204245567321777,2403.266429901123,2691.736936569214,23.323774337768555,57.55758285522461,651.7269611358643
"-0.28360998131250864,1.0882708585247933,-3.287897108937001,-1.916016269099713.png",5600.0,393216,0.0142415364583333,0.0107421874999999,0.0034993489583333,25.52518658631016,34.061114354524015,0.8873931765556335,3.0308315753936768,3.263623714447021,2299.302339553833,2615.547180175781,22.8271484375,54.20541763305664,650.9644985198975
"-0.28360998131250864,1.0882708585247933,6.315268769924142,7.687149609761457.png",6912.0,393216,0.017578125,0.0139973958333333,0.0035807291666666,25.111797788122203,34.13202555303046,0.8963019251823425,2.790294885635376,2.989865064620972,2143.183708190918,2416.457414627075,20.416975021362305,50.25649070739746,573.1751918792725
"-0.28360998131250864,1.0882708585247933,7.687149609761457,9.05903044959876.png",7104.0,393216,0.01806640625,0.014404296875,0.003662109375,20.84593984473031,34.940588806822134,0.9124292731285096,2.777888059616089,3.0219013690948486,2129.1093826293945,2430.8114051818848,21.01659774780273,49.93271827697754,574.7032165527344
"-1.6554908211498391,-0.28360998131250864,-11.519182147960857,-10.147301308123556.png",6624.0,393216,0.016845703125,0.01318359375,0.003662109375,26.98904181961552,33.81892894608557,0.8849357962608337,2.7969486713409424,2.986307144165039,2144.48618888855,2411.6127490997314,21.027565002441406,50.57549476623535,577.6162147521973
"-1.6554908211498391,-0.28360998131250864,-7.403539628448936,-6.03165878861162.png",10560.0,393216,0.02685546875,0.023193359375,0.003662109375,30.969234208896523,33.22149894386242,0.9006290435791016,2.829549551010132,3.00732684135437,2176.078081130981,2433.054208755493,21.02041244506836,50.256967544555664,579.0693759918213
"-1.6554908211498391,-0.28360998131250864,-8.775420468286237,-7.403539628448936.png",6303.999999999999,393216,0.0160319010416666,0.0122884114583333,0.0037434895833333,28.411018438782776,33.59593558879719,0.8691743016242981,2.788276433944702,3.013009548187256,2140.8138275146484,2439.160108566284,20.26939392089844,49.871206283569336,574.2652416229248
"-1.6554908211498391,-0.28360998131250864,2.1996262504122215,3.571507090249538.png",4864.0,393216,0.0123697916666666,0.009033203125,0.0033365885416666,17.34933199477382,35.73797603157078,0.9123453497886658,2.8141322135925293,2.989000082015991,2165.792942047119,2416.259765625,20.502805709838867,50.03714561462402,574.7156143188477
"-1.6554908211498391,-0.28360998131250864,4.94338793008684,6.315268769924142.png",6848.0,393216,0.0174153645833333,0.0139160156249999,0.0034993489583333,21.772553150367457,34.75171001459297,0.9043589234352112,2.792849540710449,3.009021282196045,2141.491413116455,2434.817314147949,21.089792251586918,50.35805702209473,576.74241065979
"-11.258656700010981,-9.88677586017368,-4.659777948774318,-3.287897108937001.png",7808.0,393216,0.0198567708333333,0.0165201822916666,0.0033365885416666,29.988032416440547,33.36132389230262,0.8711850643157959,2.7961111068725586,3.000690221786499,2144.191026687622,2424.6954917907715,21.039247512817383,50.049543380737305,577.6433944702148
"-11.258656700010981,-9.88677586017368,10.430911289436077,11.802792129273378.png",4192.0,393216,0.0106608072916666,0.007080078125,0.0035807291666666,16.521390525304014,35.95033763885229,0.9127352833747864,2.798802137374878,2.9933676719665527,2147.257089614868,2417.898416519165,21.019458770751957,51.3458251953125,575.8473873138428
