name,bits,pixels,bpp,y_bpp,z_bpp,mse,psnr(dB),ms-ssim,enc_time(s),dec_time(s),y_enc(ms),y_dec(ms),z_enc(ms),z_dec(ms),param(ms)
0019.png,67744.0,393216,0.1722819010416666,0.1634114583333333,0.0088704427083333,30.033767897839425,33.35470540670608,0.9908820986747742,2.878535747528076,3.040736675262451,2210.2062702178955,2468.5404300689697,21.018266677856445,52.5052547454834,591.4857387542725
0034.png,131712.0,393216,0.3349609375,0.3256022135416667,0.0093587239583333,80.28944662946742,29.084218961843817,0.9889976978302002,2.807104587554932,3.016632080078125,2138.6265754699707,2436.4922046661377,20.517826080322266,50.95934867858887,593.8429832458496
0037.png,97856.0,393216,0.2488606770833333,0.2399902343749999,0.0088704427083333,42.17221673898166,31.880539310125208,0.9956229329109192,2.795875072479248,3.010047197341919,2135.708808898926,2437.74151802063,20.77007293701172,50.81629753112793,585.3278636932373
0071.png,44160.0,393216,0.1123046875,0.1051432291666666,0.0071614583333333,27.56182634984725,33.727723686997834,0.990868866443634,2.8032495975494385,2.997809886932373,2142.6825523376465,2423.176050186157,21.063804626464844,50.72188377380371,585.5526924133301
0073.png,94752.0,393216,0.240966796875,0.232421875,0.008544921875,66.68998126988299,29.890197654223808,0.9835853576660156,2.799588203430176,2.984005928039551,2143.4326171875,2403.519868850708,20.55811882019043,50.17876625061035,582.2927951812744
0080.png,314816.0,393216,0.8006184895833333,0.7922363281249999,0.0083821614583333,224.39691263716668,24.62063483479268,0.9634758830070496,2.813894510269165,3.0252089500427246,2150.320529937744,2448.843717575073,20.684480667114254,50.89688301086426,588.7231826782227
0084.png,41120.0,393216,0.1045735677083333,0.0965983072916666,0.0079752604166666,26.17455964355031,33.95200976953894,0.978142023086548,2.8088505268096924,3.0170841217041016,2148.398876190185,2438.6203289031982,21.13628387451172,50.69136619567871,585.4356288909912
0140.png,70720.0,393216,0.1798502604166666,0.1722005208333333,0.0076497395833333,46.26054145483067,31.4786964921954,0.981705904006958,2.8162078857421875,3.012345790863037,2155.44867515564,2440.171718597412,20.92313766479492,49.6983528137207,587.0294570922852
0154.png,90624.0,393216,0.23046875,0.2211100260416666,0.0093587239583333,52.522583690006286,30.92734279118528,0.9890291690826416,2.8076958656311035,3.0140745639801025,2148.3395099639893,2437.5364780426025,20.49899101257324,51.95283889770508,583.7554931640625
0162.png,67360.0,393216,0.1713053385416666,0.1640625,0.0072428385416666,41.65410207206151,31.934225839477477,0.9727306962013244,2.820088624954224,3.0085694789886475,2162.6298427581787,2434.9725246429443,21.05021476745605,50.74095726013184,582.4792385101318
0174.png,234080.0,393216,0.5952962239583333,0.5871582031249999,0.0081380208333333,139.12076752167195,26.69688395887721,0.990771234035492,2.81126070022583,3.0198893547058105,2152.5299549102783,2442.5899982452397,21.24214172363281,50.73070526123047,583.5435390472412
0182.png,81760.0,393216,0.2079264322916666,0.1990559895833333,0.0088704427083333,44.64670556044439,31.632909426535534,0.9869847893714904,2.8055899143218994,3.006857395172119,2144.206285476685,2433.652400970459,21.305561065673828,51.03063583374024,585.890531539917
0183.png,238432.0,393216,0.6063639322916666,0.598388671875,0.0079752604166666,143.8020884175785,26.553151675773456,0.9901914596557616,2.8226864337921143,3.0174129009246826,2159.5754623413086,2440.502405166626,21.44718170166016,52.57558822631836,585.8032703399658
0184.png,69248.0,393216,0.1761067708333333,0.1682128906249999,0.0078938802083333,55.87336864991812,30.658755047580108,0.9846323132514954,2.8102834224700928,3.009650230407715,2151.22652053833,2433.603525161743,21.164417266845703,51.30910873413086,583.3652019500732
0196.png,170880.0,393216,0.4345703125,0.4248046875,0.009765625,110.86594085209072,27.68282213923829,0.9853093028068542,2.808021783828736,3.022289037704468,2147.8476524353027,2442.692995071411,21.17848396301269,50.34852027893066,585.432767868042
0216.png,144192.0,393216,0.36669921875,0.358154296875,0.008544921875,119.99699650041292,27.33909984983797,0.9664046168327332,2.8061838150024414,3.015134334564209,2148.35786819458,2436.5408420562744,20.60508728027344,50.45819282531738,583.648681640625
0221.png,42048.0,393216,0.10693359375,0.0995279947916666,0.0074055989583333,28.77258744338178,33.54101442256862,0.9754883646965028,2.80979061126709,3.013272523880005,2150.6686210632324,2433.969736099243,21.126508712768555,51.19919776916504,583.5497379302979
0230.png,72960.0,393216,0.185546875,0.1771647135416666,0.0083821614583333,38.49966155685252,32.276234491422,0.9886886477470398,2.824151039123535,3.139943599700928,2153.562307357788,2530.930995941162,20.813941955566406,51.07021331787109,595.43776512146
0251.png,59872.0,393216,0.1522623697916666,0.14599609375,0.0062662760416666,32.52013579476625,33.00928010452813,0.9785699248313904,2.897383689880371,3.108834743499756,2221.825361251831,2516.465663909912,21.75688743591309,52.50668525695801,597.9464054107666
0255.png,48096.0,393216,0.122314453125,0.1143391927083333,0.0079752604166666,29.171125977882184,33.48127168066257,0.9804002642631532,3.0712876319885254,3.224587917327881,2353.0662059783936,2617.0201301574707,21.967649459838867,54.6259880065918,638.2224559783936
0258.png,56191.99999999999,393216,0.1429036458333333,0.1350097656249999,0.0078938802083333,42.08844437089283,31.889174867621403,0.9682853817939758,2.8548858165740967,3.2090606689453125,2184.902667999268,2614.725351333618,21.514892578125,51.362037658691406,593.8239097595215
0259.png,79008.0,393216,0.200927734375,0.1922200520833333,0.0087076822916666,37.86835029604845,32.34803975021672,0.9909624457359314,2.961808919906616,3.082387685775757,2246.1836338043213,2483.588457107544,23.502588272094727,62.43419647216797,625.943660736084
0265.png,80960.0,393216,0.2058919270833333,0.1971028645833333,0.0087890625,39.35428505355958,32.18088333860332,0.9911009669303894,2.796549081802368,3.03700852394104,2136.168956756592,2454.9288749694824,21.04330062866211,50.47440528869629,585.5424404144287
0281.png,94400.0,393216,0.2400716145833333,0.2312011718749999,0.0088704427083333,41.57015559612773,31.942987108044857,0.9951620101928712,2.842477560043335,3.0135281085968018,2178.213357925415,2438.000440597534,21.430015563964844,52.28114128112793,587.3281955718994
0282.png,42592.0,393216,0.1083170572916666,0.1005045572916666,0.0078125,27.64993248929386,33.71386285609216,0.9669384360313416,2.81992244720459,3.0148909091949463,2144.373655319214,2438.452243804932,20.925521850585938,50.06170272827149,601.3751029968262
0286.png,63520.0,393216,0.1615397135416666,0.15478515625,0.0067545572916666,34.20121516683139,32.790388240844635,0.9936151504516602,2.8176629543304443,3.098675489425659,2154.731750488281,2523.6432552337646,21.085739135742188,50.57024955749512,588.0675315856934
0300.png,42272.0,393216,0.1075032552083333,0.1001790364583333,0.00732421875,29.02690412302036,33.50279642431575,0.975355625152588,2.8673837184906006,3.138390302658081,2191.514253616333,2543.245315551758,21.287918090820312,51.892995834350586,599.3766784667969
0307.png,81248.0,393216,0.2066243489583333,0.1964518229166666,0.0101725260416666,51.66584818944102,30.998767973455045,0.9870328903198242,3.0931384563446045,3.4740407466888428,2387.9330158233643,2858.5500717163086,21.53539657592773,52.76155471801758,627.4657249450684
0335.png,101760.0,393216,0.2587890625,0.2491861979166666,0.0096028645833333,56.108187143399846,30.6405412400079,0.9879875183105468,2.793295383453369,3.0209455490112305,2135.741233825684,2446.080207824707,20.484447479248047,50.16589164733887,583.8131904602051
0349.png,67392.0,393216,0.17138671875,0.16259765625,0.0087890625,36.88319890497951,32.46251780196379,0.9817048907279968,2.81662917137146,3.001547574996948,2141.1495208740234,2426.2924194335938,21.124839782714844,51.76734924316406,599.1511344909668
0353.png,169184.0,393216,0.4302571614583333,0.4198404947916666,0.0104166666666666,100.984821037855,28.088242606981968,0.988586962223053,2.8101279735565186,2.9917726516723637,2149.437427520752,2412.752866744995,20.81227302551269,50.95767974853516,585.723876953125
0365.png,53119.99999999999,393216,0.1350911458333333,0.1278483072916666,0.0072428385416666,35.24725131428568,32.659551057981574,0.9748480319976808,2.801839828491211,2.9853835105896,2144.0532207489014,2411.971092224121,20.69830894470215,49.8807430267334,583.8243961334229
0374.png,174304.0,393216,0.4432779947916666,0.4335937499999999,0.0096842447916666,100.22300837736113,28.121129261206185,0.9924054741859436,2.797170162200928,2.99069619178772,2135.564088821411,2413.527011871338,20.89166641235352,50.20976066589356,587.3386859893799
0378.png,130400.0,393216,0.3316243489583333,0.322021484375,0.0096028645833333,73.11496952315792,29.490740575662137,0.9865224957466124,2.81587028503418,2.980918407440185,2145.468473434448,2405.830144882202,20.424604415893555,51.607608795166016,595.1735973358154
0384.png,74688.0,393216,0.18994140625,0.1813151041666666,0.0086263020833333,46.66484636545647,31.440905205276835,0.9878800511360168,2.7887556552886963,2.997177124023437,2133.371114730835,2425.580739974976,20.6148624420166,49.973249435424805,581.5010070800781
0390.png,32096.0,393216,0.0816243489583333,0.07421875,0.0074055989583333,13.90920037702017,36.69778197218759,0.9940494894981384,2.7875285148620605,2.9908313751220703,2135.007858276367,2413.0332469940186,20.50209045410156,49.61800575256348,579.2548656463623
0407.png,103072.0,393216,0.2621256510416666,0.2533365885416666,0.0087890625,73.1039401696762,29.491395755949725,0.9849866032600404,2.8031044006347656,2.9858946800231934,2144.274950027466,2413.005113601685,21.061182022094727,50.28247833251953,584.3296051025391
0415.png,30880.0,393216,0.0785319010416666,0.0717773437499999,0.0067545572916666,19.931584109872347,35.13538544212754,0.9907687306404114,2.808334350585937,2.976787805557251,2145.503520965576,2405.53617477417,20.63441276550293,50.492286682128906,588.5140895843506
0429.png,91616.0,393216,0.2329915364583333,0.2242838541666666,0.0087076822916666,54.69179333013017,30.751581968531045,0.9841912388801576,2.8021063804626465,2.979976177215576,2149.6262550354004,2406.3305854797363,20.966529846191406,50.07004737854004,578.2661437988281
0447.png,27552.0,393216,0.070068359375,0.0633951822916666,0.0066731770833333,18.477745755080832,35.46431373737347,0.9911738038063048,2.801436424255371,2.9896700382232666,2147.711753845215,2414.869785308838,21.0416316986084,50.00114440917969,579.5397758483887
0450.png,109760.0,393216,0.2791341145833333,0.2696940104166666,0.0094401041666666,66.36456613778137,29.91144101354348,0.9916231632232666,2.8033688068389893,2.988108396530152,2146.9056606292725,2410.36057472229,21.122217178344727,51.12457275390625,580.9793472290039
0457.png,57696.0,393216,0.146728515625,0.1377766927083333,0.0089518229166666,29.65004366997164,33.410550235179244,0.9871230125427246,2.797583818435669,2.99230694770813,2140.772581100464,2416.8481826782227,21.19970321655273,51.61619186401367,580.7383060455322
0472.png,54496.0,393216,0.1385904947916666,0.1306966145833333,0.0078938802083333,58.20760603237432,30.48100622918016,0.9255160689353944,2.80807900428772,3.0050628185272217,2141.8635845184326,2421.0898876190186,21.7740535736084,50.50969123840332,585.6916904449463
0474.png,213120.0,393216,0.5419921875,0.5333658854166666,0.0086263020833333,121.91734547086526,27.27014862744316,0.9915754199028016,2.807512044906616,3.000117301940918,2146.702527999878,2418.735980987549,20.872116088867188,51.69081687927246,585.0319862365723
0479.png,48992.0,393216,0.1245930989583333,0.1148274739583333,0.009765625,24.81742873424082,34.1832357743514,0.992622435092926,2.815966844558716,2.999357223510742,2155.2624702453613,2424.3862628936768,21.190881729125977,51.70035362243652,584.5687389373779
0501.png,46176.0,393216,0.117431640625,0.10986328125,0.007568359375,23.35165452968795,34.44762703903369,0.9930419325828552,2.8152613639831543,2.998410701751709,2155.893087387085,2421.303033828736,21.10004425048828,50.91977119445801,584.2058658599854
0505.png,33056.0,393216,0.0840657552083333,0.076416015625,0.0076497395833333,20.13173432496842,35.09199170414492,0.9864751696586608,2.8098061084747314,2.994265556335449,2142.707586288452,2418.545722961426,21.70276641845703,51.041603088378906,591.200590133667
0509.png,85664.0,393216,0.2178548177083333,0.2081705729166666,0.0096842447916666,51.38266177964397,31.02263762567228,0.9809904098510742,2.818728446960449,3.006094217300415,2155.3845405578613,2419.825792312622,21.68607711791992,51.210880279541016,587.2282981872559
0517.png,15264.0,393216,0.038818359375,0.032958984375,0.005859375,5.742853114679747,40.53952652422343,0.9951400756835938,2.793822288513184,2.997246026992798,2136.625051498413,2419.04878616333,20.78437805175781,51.5131950378418,581.7022323608398
0523.png,94528.0,393216,0.2403971354166666,0.2303059895833333,0.0100911458333333,60.101225663675,30.341970320674506,0.9874953627586364,2.8228583335876465,3.024613380432129,2164.5357608795166,2438.737154006958,21.62647247314453,51.4676570892334,582.0071697235107
0531.png,27744.0,393216,0.070556640625,0.0641276041666666,0.0064290364583333,22.32420628715772,34.64304333900175,0.9843993782997132,2.809582233428955,3.022261619567871,2148.416757583618,2440.380334854126,21.07691764831543,51.56373977661133,585.3145122528076
0537.png,52224.0,393216,0.1328125,0.1246744791666666,0.0081380208333333,33.47255112603307,32.88391547293024,0.9803701043128968,2.8395097255706787,3.0227341651916504,2182.0547580718994,2439.696788787842,21.72470092773437,52.690744400024414,579.7455310821533
0551.png,100256.0,393216,0.2549641927083333,0.2467447916666666,0.0082194010416666,53.26032404846046,30.866765564061797,0.9944121837615968,2.821786403656006,3.0265958309173584,2152.1713733673096,2441.258430480957,20.80607414245605,50.21858215332031,595.2517986297607
0569.png,69696.0,393216,0.17724609375,0.169677734375,0.007568359375,54.23312513739802,30.788157298637337,0.9508550763130188,2.820890188217163,3.0268564224243164,2157.7377319335938,2429.972887039185,20.927906036376957,51.20301246643066,587.8229141235352
0590.png,66560.0,393216,0.1692708333333333,0.1597493489583333,0.009521484375,32.11676576756872,33.06348556515919,0.9963762760162354,2.8053274154663086,3.015604257583618,2151.534080505371,2436.3112449646,21.02184295654297,50.23193359375,579.44655418396
0595.png,22112.0,393216,0.0562337239583333,0.0499674479166666,0.0062662760416666,9.772094238724094,38.23092714359336,0.9940722584724426,2.8145718574523926,3.0154812335968018,2152.228116989136,2436.2943172454834,21.2099552154541,50.27556419372559,587.6874923706055
0602.png,71904.0,393216,0.182861328125,0.1743977864583333,0.0084635416666666,43.48429345845943,31.74747942903941,0.9711748957633972,2.814204454421997,3.008044719696045,2153.151750564575,2431.008815765381,21.436691284179688,51.174163818359375,585.228443145752
0617.png,51456.0,393216,0.130859375,0.123291015625,0.007568359375,27.71981218684232,33.70290077442367,0.9857029914855956,2.820918083190918,3.007476329803467,2153.6567211151123,2423.191785812378,21.10910415649414,50.09651184082031,592.9696559906006
0618.png,33760.0,393216,0.0858561197916666,0.0786946614583333,0.0071614583333333,21.91670119864284,34.723051741504214,0.9734575152397156,2.815168857574463,2.9995369911193848,2154.4065475463867,2421.5731620788574,20.83873748779297,50.27341842651367,586.484432220459
0635.png,28448.0,393216,0.0723470052083333,0.0667317708333333,0.005615234375,17.37851966099697,35.73067581300804,0.9889269471168518,2.809436321258545,3.004433870315552,2153.2087326049805,2429.159879684448,20.98822593688965,50.90665817260742,581.1643600463867
