name,bits,pixels,bpp,y_bpp,z_bpp,mse,psnr(dB),ms-ssim,enc_time(s),dec_time(s),y_enc(ms),y_dec(ms),z_enc(ms),z_dec(ms),param(ms)
BRACS_1937_N_15.png,294272.0,393216,0.7483723958333333,0.7390950520833333,0.00927734375,15.644306170361231,36.18724054048233,0.99321311712265,2.7776949405670166,2.970344305038452,2120.864152908325,2388.781309127808,20.91813087463379,50.24385452270508,582.1731090545654
BRACS_1937_N_6.png,611456.0,393216,1.5550130208333333,1.5454915364583333,0.009521484375,26.02532840319327,33.976841424626734,0.9956442713737488,2.7834434509277344,2.958622932434082,2122.7147579193115,2379.15587425232,21.43716812133789,51.39446258544922,584.3513011932373
BRACS_1937_N_7.png,425440.0,393216,1.0819498697916663,1.0728352864583333,0.0091145833333333,20.860729549167445,34.9375086820418,0.9938939213752748,2.775521755218506,2.959876537322998,2116.755962371826,2377.5417804718018,20.61128616333008,50.44746398925781,584.2900276184082
BRACS_1937_N_9.png,562048.0,393216,1.4293619791666663,1.4191080729166663,0.01025390625,24.218149531952804,34.28939404503642,0.995115339756012,2.7780778408050537,3.062936544418335,2115.2679920196533,2460.707902908325,20.282745361328125,51.14555358886719,588.0146026611328
BRACS_1937_PB_12.png,411904.0,393216,1.0475260416666663,1.0362955729166663,0.01123046875,17.134990097838454,35.79196503076951,0.9914464950561525,2.7813916206359863,2.968824863433838,2120.225429534912,2392.014741897583,20.413637161254883,50.73189735412598,585.8767032623291
BRACS_1937_PB_13.png,363168.0,393216,0.923583984375,0.9149576822916666,0.0086263020833333,19.166092474915786,35.305467816132975,0.9931605458259584,2.80988883972168,2.962449312210083,2141.446352005005,2379.847526550293,21.094322204589844,51.10454559326172,592.8065776824951
BRACS_1937_PB_4.png,338400.0,393216,0.860595703125,0.8517252604166666,0.0088704427083333,18.090215756819816,35.556366142713635,0.9940977096557616,2.8799796104431152,2.9673497676849365,2198.291301727295,2381.280899047852,21.643400192260746,52.675724029541016,603.7847995758057
BRACS_1937_PB_5.png,425504.0,393216,1.0821126302083333,1.0729166666666663,0.0091959635416666,21.806774804281304,34.74488922170383,0.994602620601654,2.7533860206604004,3.006138324737549,2091.618776321411,2421.7798709869385,20.28656005859375,49.98445510864258,588.1049633026123
BRACS_1940_PB_1.png,397792.0,393216,1.0116373697916663,1.0021972656249998,0.0094401041666666,19.05210861077649,35.331373122291524,0.9925365447998048,2.765324831008911,2.940138816833496,2105.9436798095703,2365.140199661255,20.493030548095703,49.65996742248535,585.7725143432617
BRACS_1940_PB_2.png,574432.0,393216,1.4608561197916663,1.4510904947916663,0.009765625,25.415540278481785,34.07981014585657,0.9934723973274232,2.794362545013428,2.954490900039673,2131.509780883789,2373.6650943756104,20.914793014526367,50.07767677307129,588.4387493133545
