name,bits,pixels,bpp,y_bpp,z_bpp,mse,psnr(dB),ms-ssim,enc_time(s),dec_time(s),y_enc(ms),y_dec(ms),z_enc(ms),z_dec(ms),param(ms)
"-0.28360998131250864,1.0882708585247933,-10.147301308123556,-8.775420468286237.png",54880.0,393216,0.13956705729166666,0.134765625,0.004801432291666667,8.191659609656199,38.99708463222406,0.9748859405517578,0.6593892574310303,0.12249016761779785,464.4644260406494,7.592439651489258,1.7096996307373047,1.3620853424072266,187.12115287780762
"-0.28360998131250864,1.0882708585247933,-3.287897108937001,-1.916016269099713.png",45792.0,393216,0.116455078125,0.11189778645833333,0.004557291666666667,7.915652782867255,39.145936250798876,0.972051739692688,0.1896369457244873,0.1296834945678711,4.5948028564453125,5.634307861328125,0.164031982421875,0.2124309539794922,171.11444473266602
"-0.28360998131250864,1.0882708585247933,6.315268769924142,7.687149609761457.png",53023.99999999999,393216,0.13484700520833331,0.13012695312499997,0.004720052083333333,8.522364213786204,38.825202704944864,0.9748719930648804,0.1901082992553711,0.11401963233947754,4.778385162353516,5.646467208862305,0.15854835510253906,0.19884109497070312,171.6763973236084
"-0.28360998131250864,1.0882708585247933,7.687149609761457,9.05903044959876.png",47040.0,393216,0.11962890625,0.11507161458333333,0.004557291666666667,6.6529583471492515,39.90065556444838,0.9782125353813171,0.18987035751342773,0.11533188819885254,4.566431045532227,5.582094192504883,0.17976760864257812,0.22292137145996094,171.3266372680664
"-1.6554908211498391,-0.28360998131250864,-11.519182147960857,-10.147301308123556.png",55039.99999999999,393216,0.13997395833333331,0.13500976562499997,0.004964192708333333,7.928371644811705,39.13896361228736,0.9743878245353699,0.2103738784790039,0.11426830291748047,4.581212997436523,5.36656379699707,0.1595020294189453,0.20599365234375,178.79152297973633
"-1.6554908211498391,-0.28360998131250864,-7.403539628448936,-6.03165878861162.png",65664.0,393216,0.1669921875,0.16227213541666666,0.004720052083333333,10.026163950169575,38.119455588482275,0.9766675233840942,0.19012069702148438,0.11335229873657227,4.492998123168945,5.689144134521484,0.1690387725830078,0.2155303955078125,171.74243927001953
"-1.6554908211498391,-0.28360998131250864,-8.775420468286237,-7.403539628448936.png",56800.0,393216,0.14444986979166666,0.13972981770833331,0.004720052083333333,8.773258349538082,38.69919442483156,0.9716333150863647,0.20963406562805176,0.11182546615600586,4.479408264160156,5.4340362548828125,0.19121170043945312,0.1983642578125,187.0436668395996
"-1.6554908211498391,-0.28360998131250864,2.1996262504122215,3.571507090249538.png",34208.0,393216,0.08699544270833333,0.08251953125,0.004475911458333333,5.972929534982541,40.368929696347784,0.9749624133110046,0.19428324699401855,0.11280941963195801,4.591703414916992,5.379915237426758,0.16760826110839844,0.2295970916748047,171.89359664916992
"-1.6554908211498391,-0.28360998131250864,4.94338793008684,6.315268769924142.png",47776.0,393216,0.12150065104166666,0.11686197916666666,0.004638671875,7.3700673990970245,39.4560890137764,0.9753119349479675,0.21291685104370117,0.12529850006103516,4.8675537109375,5.424022674560547,0.18072128295898438,0.20384788513183594,191.13516807556152
"-11.258656700010981,-9.88677586017368,-4.659777948774318,-3.287897108937001.png",58015.99999999999,393216,0.14754231770833331,0.14314778645833331,0.00439453125,8.886005480235326,38.64373784122047,0.9736825227737427,0.20371246337890625,0.11231231689453125,4.750728607177734,5.397319793701172,0.1728534698486328,0.2124309539794922,178.21788787841797
"-11.258656700010981,-9.88677586017368,10.430911289436077,11.802792129273378.png",35296.0,393216,0.08976236979166666,0.08496093749999999,0.004801432291666667,6.812143541174009,39.79796570302683,0.9709014892578125,0.19060087203979492,0.13695573806762695,4.596233367919922,5.300760269165039,0.2079010009765625,0.21076202392578125,172.1189022064209
